"N_PLANO","COD_CURSO","COD_ESCOLA","N_DISCIPLINA","DISCIPLINA","ANO","SEMESTRE"
234,1521,3047,1105,"Produção e Programação de Eventos",1,1
234,1521,3047,1201,"Artes Plásticas",1,2
234,1521,3047,1202,"Espaços Arqueológicos",1,2
234,1521,3047,1203,"Projeto/Estágio",1,2
235,1679,3047,1101,"Cultura Portuguesa",1,1
235,1679,3047,1102,"Informática",1,1
235,1679,3047,1103,"Inglês I",1,1
235,1679,3047,1104,"Introdução ao Turismo",1,1
235,1679,3047,1105,"Matemática I",1,1
235,1679,3047,1106,"Microeconomia",1,1
235,1679,3047,1201,"Contabilidade Geral",1,2
413,6924,3042,1103,"Pedagogia e Inovação em Educação da Criança",1,1
413,6924,3042,1201,"Investigação em Educação da Criança",1,2
413,6924,3042,1202,"Necessidades Educativas Especiais",1,2
430,6032,3042,1001,"Análise Política e Organizacional da Administração Educativa",1,0
430,6032,3042,1002,"Avaliação Institucional",1,0
430,6032,3042,1003,"Liderança e Estratégia nas Organizações Escolares",1,0
430,6032,3042,1004,"Metodologia da Investigação em Educação",1,0
430,6032,3042,1005,"Sistemas e Tecnologias na Aprendizagem e na Administração",1,0
430,6032,3042,1006,"Teoria Curricular, Política Educativa e Educação Comparada",1,0
430,6032,3042,1101,"Direito Aplicado às Organizações Escolares",1,1
430,6032,3042,1102,"Gestão Financeira e Patrimonial das Organizações Escolares",1,1
430,6032,3042,1201,"Conceção, Fundamentação e Planificação do Trabalho de Projeto",1,2
430,6032,3042,1202,"Opção 1",1,2
430,6032,3042,2101,"Implementação e Avaliação do Trabalho de Projeto",2,1
430,6032,3042,2102,"Seminário de Orientação",2,1
417,6395,3043,1101,"Complementos de Contabilidade Financeira",1,1
417,6395,3043,1102,"Complementos de Finanças Empresariais",1,1
417,6395,3043,1103,"Mercados e Instrumentos Financeiros",1,1
417,6395,3043,1104,"Novas Tendências de Contabilidade de Gestão",1,1
417,6395,3043,1105,"Tratamento e Análise de Dados",1,1
417,6395,3043,1201,"Avaliação de Empresas e de Negócios",1,2
417,6395,3043,1202,"Contabilidade de Grupos Económicos",1,2
417,6395,3043,1203,"Opção I",1,2
417,6395,3043,1204,"Opção II",1,2
417,6395,3043,1205,"Tópicos Avançados de Fiscalidade",1,2
417,6395,3043,2101,"Dissertação/Trabalho de Projeto/Estágio",2,1
433,2851,7015,1001,"Administração em Saúde",1,0
433,2851,7015,1002,"Ciências da Educação",1,0
433,2851,7015,1003,"Ciências de Enfermagem",1,0
433,2851,7015,1004,"Estágio",1,0
433,2851,7015,1005,"Estatística",1,0
433,2851,7015,1006,"Ética e Deontologia",1,0
433,2851,7015,1007,"Metodologias de Investigação",1,0
425,3237,7015,1101,"Enfermagem de Saúde Pública",1,1
425,3237,7015,1102,"Epidemiologia e Biostatística",1,1
425,3237,7015,1103,"Ética e Direito em Saúde",1,1
425,3237,7015,1104,"Formação e Supervisão Clínica",1,1
425,3237,7015,1105,"Gestão em Saúde",1,1
425,3237,7015,1106,"Métodos e Técnicas de Investigação",1,1
425,3237,7015,1201,"Enfermagem em Intervenção Comunitária",1,2
425,3237,7015,1202,"Ensino Clínico em Cuidados de Saúde Primários",1,2
425,3237,7015,1203,"Planeamento em Saúde",1,2
425,3237,7015,1204,"Psicologia Comunitária",1,2
425,3237,7015,1205,"Saúde Ambiental e Segurança e Higiene e Saúde no trabalho",1,2
425,3237,7015,1206,"Sócio - Antropologia da Saúde",1,2
425,3237,7015,2101,"Estágio I- Planeamento em Saúde",2,1
425,3237,7015,2102,"Estágio II- Intervenção Comunitária",2,1
429,3235,7015,1101,"Enfermagem de Saúde Materna e Obstetrícia I",1,1
429,3235,7015,1102,"Ética e Direito em Saúde",1,1
429,3235,7015,1103,"Formação e Supervisão Clínica",1,1
429,3235,7015,1104,"Gestão em Saúde",1,1
429,3235,7015,1105,"Métodos e Técnicas de Investigação",1,1
429,3235,7015,1106,"Psicologia da Gravidez e Maternidade",1,1
429,3235,7015,1201,"Antropologia e Sociologia  da Maternidade",1,2
429,3235,7015,1202,"Enfermagem de Neonatologia",1,2
187,1916,3047,1104,"Direito Comunitário",1,1
187,1916,3047,1105,"Instrumentos Financeiros",1,1
187,1916,3047,1201,"Contabilidade Internacional",1,2
187,1916,3047,1202,"Desenvolvimento Regional",1,2
187,1916,3047,1203,"Fiscalidade Internacional",1,2
187,1916,3047,1204,"Gestão Estratégica",1,2
187,1916,3047,1205,"Gestão Orçamental",1,2
187,1916,3047,1206,"Projeto",1,2
188,1959,3047,1101,"Álgebra Linear",1,1
188,1959,3047,1102,"Algoritmos e Estruturas de Dados",1,1
188,1959,3047,1103,"Análise Matemática I",1,1
188,1959,3047,1104,"Contabilidade Geral I",1,1
188,1959,3047,1105,"Microeconomia",1,1
188,1959,3047,1106,"Noções Fundamentais de Direito",1,1
188,1959,3047,1201,"Análise Matemática II",1,2
188,1959,3047,1202,"Contabilidade Geral II",1,2
188,1959,3047,1203,"Direito Empresarial",1,2
184,1916,3047,2101,"Contabilidade Analítica I",2,1
184,1916,3047,2102,"Direito do Trabalho",2,1
184,1916,3047,2103,"Economia de Empresa",2,1
184,1916,3047,2104,"Estatística",2,1
184,1916,3047,2105,"História Económica e Social",2,1
184,1916,3047,2106,"Teoria da Contabilidade",2,1
184,1916,3047,2201,"Contabilidade Analítica II",2,2
184,1916,3047,2202,"Contabilidade Geral III",2,2
184,1916,3047,2203,"Contabilidade Instituições Financeiras",2,2
184,1916,3047,2204,"Contabilidade Pública",2,2
184,1916,3047,2205,"Investigação Operacional",2,2
184,1916,3047,2206,"Sociologia das Organizações e do Trabalho",2,2
184,1916,3047,3101,"Contabilidade de Gestão I",3,1
184,1916,3047,3102,"Contabilidade Nacional",3,1
184,1916,3047,3103,"Direito Fiscal",3,1
184,1916,3047,3104,"Gestão Financeira I",3,1
184,1916,3047,3105,"Matemática Financeira",3,1
184,1916,3047,3106,"Métodos Quantitativos",3,1
184,1916,3047,3201,"Análise de Investimentos",3,2
184,1916,3047,3202,"Auditoria I",3,2
184,1916,3047,3203,"Contabilidade de Gestão II",3,2
184,1916,3047,3204,"Fiscalidade das Empresas",3,2
184,1916,3047,3205,"Gestão Financeira II",3,2
184,1916,3047,3206,"Relato Financeiro",3,2
185,1916,3047,1101,"Análise Matemática I",1,1
185,1916,3047,1102,"Contabilidade Geral I",1,1
185,1916,3047,1103,"Introdução à Informática",1,1
185,1916,3047,1104,"Microeconomia",1,1
185,1916,3047,1105,"Noções Fundamentais de Direito",1,1
185,1916,3047,1106,"Sociologia",1,1
185,1916,3047,1201,"Álgebra Linear",1,2
185,1916,3047,1202,"Análise Matemática II",1,2
190,1959,3047,2103,"Contabilidade Analítica I",2,1
190,1959,3047,2104,"Estatística",2,1
190,1959,3047,2105,"Sistemas de Informação",2,1
190,1959,3047,2106,"Técnicas de Programação",2,1
190,1959,3047,2201,"Análise de Sistemas",2,2
190,1959,3047,2202,"Complementos de Sistemas Operativos",2,2
190,1959,3047,2203,"Contabilidade Analítica II",2,2
190,1959,3047,2204,"Investigação Operacional",2,2
190,1959,3047,2205,"Matemática Discreta",2,2
190,1959,3047,3101,"Bases de Dados",3,1
190,1959,3047,3102,"Complementos de Análise de Sistemas",3,1
190,1959,3047,3103,"Gestão Financeira",3,1
190,1959,3047,3104,"Matemática Financeira",3,1
190,1959,3047,3105,"Métodos Quantitativos",3,1
235,1679,3047,1202,"Direito e Legislação em Turismo",1,2
235,1679,3047,1203,"Inglês II",1,2
235,1679,3047,1204,"Introdução à Gestão",1,2
235,1679,3047,1206,"Matemática II",1,2
235,1679,3047,2101,"Estatística",2,1
235,1679,3047,2102,"Gestão Financeira",2,1
235,1679,3047,2103,"Inglês III",2,1
235,1679,3047,2104,"Marketing I",2,1
235,1679,3047,2105,"Ordenamento e Planeamento",2,1
235,1679,3047,2106,"Sociologia do Turismo",2,1
235,1679,3047,2201,"Contabilidade de Gestão",2,2
235,1679,3047,2202,"Desenvolvimento de Novos Produtos em Turismo",2,2
235,1679,3047,2203,"Investigação Operacional",2,2
235,1679,3047,2204,"Marketing II",2,2
235,1679,3047,2206,"Sistemas de Informação para a Gestão",2,2
235,1679,3047,3101,"Fiscalidade",3,1
235,1679,3047,3102,"Francês I",3,1
235,1679,3047,3103,"Museologia e Património",3,1
235,1679,3047,3104,"Telecomunicações e Multimédia",3,1
235,1679,3047,3105,"Transportes e Alojamento",3,1
235,1679,3047,3106,"Turismo e Desenvolvimento I",3,1
235,1679,3047,3201,"Análise de Investimentos",3,2
235,1679,3047,3202,"Direito Empresarial",3,2
235,1679,3047,3203,"Francês II",3,2
235,1679,3047,3204,"Geografia e Itinerários Turísticos",3,2
235,1679,3047,3205,"Gestão Hoteleira",3,2
235,1679,3047,3206,"Turismo e Desenvolvimento II",3,2
236,1679,3047,1101,"Comunicação e Relações Públicas",1,1
236,1679,3047,1102,"Gestão da Qualidade em Turismo",1,1
236,1679,3047,1103,"Gestão de Espaços Turísticos",1,1
236,1679,3047,1104,"Gestão de Recursos Humanos",1,1
236,1679,3047,1105,"Logística",1,1
236,1679,3047,1106,"Turismo Internacional",1,1
236,1679,3047,1201,"Animação Turística",1,2
236,1679,3047,1202,"Gestão Estratégica",1,2
236,1679,3047,1203,"Opcao I",1,2
231,1554,3047,2207,"Projeto I (Facultativo)",2,2
261,1735,3047,1101,"Contabilidade Geral",1,1
261,1735,3047,1102,"Deontologia e História da Solicitadoria",1,1
261,1735,3047,1103,"Direito Administrativo",1,1
261,1735,3047,1104,"Informática",1,1
261,1735,3047,1105,"Noções Fundamentais de Direito",1,1
261,1735,3047,1201,"Direito Comercial",1,2
261,1735,3047,1202,"Direito Comunitário",1,2
261,1735,3047,1203,"Direito Constitucional",1,2
261,1735,3047,1204,"Direito e Processo Penal",1,2
261,1735,3047,1205,"Teoria Geral do Direito Civil",1,2
261,1735,3047,2101,"Direito da Família",2,1
261,1735,3047,2102,"Direito das Obrigações",2,1
261,1735,3047,2103,"Direito Fiscal I",2,1
261,1735,3047,2104,"Procedimento Administrativo",2,1
261,1735,3047,2105,"Processo Civil I",2,1
261,1735,3047,2201,"Direito das Sociedades Comerciais",2,2
261,1735,3047,2202,"Direito dos Contratos",2,2
261,1735,3047,2203,"Direito Fiscal II",2,2
261,1735,3047,2204,"Direitos Reais",2,2
261,1735,3047,2205,"Processo Civil II",2,2
261,1735,3047,3101,"Direito das Sucessões",3,1
261,1735,3047,3102,"Direito do Trabalho",3,1
261,1735,3047,3103,"Notariado",3,1
261,1735,3047,3104,"Prática Forense e Custas Judiciais",3,1
261,1735,3047,3105,"Processo Tributário",3,1
429,3235,7015,1203,"Enfermagem de Saúde Materna e Obstetrícia II",1,2
429,3235,7015,1204,"Enfermagem em Saúde da Mulher e Ginecológica",1,2
429,3235,7015,1205,"Estágio I - Vigilância da Gravidez",2,1
429,3235,7015,1206,"Preparação para o Parto/Método Psicoprofiláctico",1,2
429,3235,7015,2101,"Estágio II- Enfermagem em Neonatologia",2,1
429,3235,7015,2102,"Estágio III- Enfermagem em Ginecologia",2,1
429,3235,7015,2103,"Estágio IV- Enfermagem em Sala de Partos I",2,1
429,3235,7015,2104,"Estágio V- Enfermagem no Puerpério",2,1
429,3235,7015,2201,"Estágio VI- Enfermagem em Sala de Partos II",2,2
429,3235,7015,2202,"Investigação Aplicada em Enfermagem de S.M.O.",2,2
190,1959,3047,3106,"Programação Orientada por Objetos",3,1
190,1959,3047,3201,"Complementos de Bases de Dados",3,2
190,1959,3047,3202,"Complementos de Estatística",3,2
190,1959,3047,3203,"Desenvolvimento de Aplicações de Informática",3,2
190,1959,3047,3204,"Estratégias Empresariais Tecnológicas",3,2
190,1959,3047,3205,"Fiscalidade das Empresas",3,2
190,1959,3047,3206,"Redes de Computadores",3,2
191,1959,3047,1101,"Análise Matemática I",1,1
191,1959,3047,1102,"Contabilidade Geral I",1,1
191,1959,3047,1103,"Introdução à Informática",1,1
191,1959,3047,1104,"Microeconomia",1,1
191,1959,3047,1105,"Noções Fundamentais de Direito",1,1
191,1959,3047,1106,"Sociologia",1,1
445,1350,7015,1101,"Antropologia Social e da Saúde",1,1
445,1350,7015,1102,"Assistência Social nos Cuidados Continuados",1,1
445,1350,7015,1103,"Ética e Direito em Saúde",1,1
445,1350,7015,1104,"Gestão das Organizações",1,1
445,1350,7015,1105,"Métodos e Técnicas de Investigação",1,1
445,1350,7015,1106,"Relação de Ajuda e Intervenção Terapêutica",1,1
445,1350,7015,1201,"Controlo da Dor e dos Sintomas em Cuidados Continuados",1,2
445,1350,7015,1202,"Cuidados Continuados ao Longo do Ciclo Vital",1,2
445,1350,7015,1203,"Epidemiologia e Bioestatística",1,2
445,1350,7015,1204,"Intervenção Familiar e Cuidadores",1,2
445,1350,7015,1205,"Morte e Luto; Espiritualidade e Fim de Vida",1,2
445,1350,7015,1206,"Reabilitação e Dependência nos Cuidados Continuados",1,2
445,1350,7015,2001,"Trabalho de Projeto/Estágio",2,0
446,1351,7015,1101,"Epistemologia de Enfermagem",1,1
446,1351,7015,1102,"Ética e Direito em Saúde",1,1
446,1351,7015,1103,"Formação e Supervisão Clínica",1,1
446,1351,7015,1104,"Gestão em Saúde",1,1
446,1351,7015,1105,"Métodos e Técnicas de Investigação",1,1
446,1351,7015,1106,"Relação de Ajuda e Intervenção Terapêutica",1,1
446,1351,7015,1201,"Enfermagem de Saúde Publica",1,2
446,1351,7015,1202,"Enfermagem em Intervenção Comunitária",1,2
446,1351,7015,1203,"Epidemiologia e Bioestatística",1,2
446,1351,7015,1204,"Estágio I/Trabalho de Projeto",1,2
446,1351,7015,1205,"Psicologia Comunitária",1,2
446,1351,7015,2101,"Estágio II/Trabalho de Projeto",2,1
447,1352,7015,1101,"Acessibilidades e Ambiente Físico",1,1
447,1352,7015,1102,"Antropologia Social e da Saúde",1,1
447,1352,7015,1103,"Comunicação e Relacionamento Interpessoal",1,1
447,1352,7015,1104,"Desenvolvimento Humano e Envelhecimento",1,1
447,1352,7015,1105,"Envelhecimento Biológico e Saúde",1,1
447,1352,7015,1106,"Métodos e Técnicas de Investigação",1,1
447,1352,7015,1201,"Avaliação e Intervenção Nutricional no Idoso",1,2
447,1352,7015,1202,"Exercício Físico e Envelhecimento",1,2
447,1352,7015,1203,"Intervenção em Psicogerontologia",1,2
447,1352,7015,1204,"Intervenção Familiar e Cuidadores",1,2
447,1352,7015,1205,"Programas de Envelhecimento Ativo",1,2
447,1352,7015,1206,"Reabilitação das Doenças Crónicas na Velhice",1,2
447,1352,7015,2001,"Trabalho de Projeto/Estágio",2,0
447,1352,7015,2101,"Cuidados de Saúde e Envelhecimento",2,1
447,1352,7015,2102,"Gestão das Organizações",2,1
447,1352,7015,2103,"Intervenção Sociocultural e Artística no Envelhecimento",2,1
261,1735,3047,3201,"Direito do Arrendamento Urbano",3,2
261,1735,3047,3202,"Processo de Inventário",3,2
261,1735,3047,3203,"Processo do Trabalho",3,2
261,1735,3047,3204,"Processo Executivo e dos Recursos",3,2
261,1735,3047,3205,"Registos",3,2
262,1735,3047,1101,"Direito da Função Pública",1,1
262,1735,3047,1102,"Direito do Consumo",1,1
262,1735,3047,1103,"Direito dos Seguros",1,1
262,1735,3047,1104,"Direito do Urbanismo",1,1
262,1735,3047,1105,"Recuperação da Empresa e Insolvência",1,1
262,1735,3047,1201,"Direito da Segurança Social",1,2
262,1735,3047,1202,"Projeto/Estágio",1,2
262,1735,3047,1203,"Técnicas da Comunicação e Informação",1,2
263,1959,3047,1101,"Álgebra Linear",1,1
263,1959,3047,1102,"Contabilidade Financeira I",1,1
263,1959,3047,1103,"Introdução à Informática",1,1
263,1959,3047,1104,"Matemática I",1,1
263,1959,3047,1105,"Programação I",1,1
263,1959,3047,1201,"Contabilidade Financeira II",1,2
263,1959,3047,1202,"Matemática Discreta",1,2
263,1959,3047,1203,"Matemática II",1,2
263,1959,3047,1204,"Programação II",1,2
263,1959,3047,1205,"Sistemas de Informação",1,2
263,1959,3047,2101,"Bases de Dados I",2,1
263,1959,3047,2102,"Contabilidade de Gestão",2,1
263,1959,3047,2103,"Estatística",2,1
263,1959,3047,2104,"Programação Orientada por Objetos",2,1
263,1959,3047,2105,"Sistemas de Computação",2,1
263,1959,3047,2201,"Algoritmos e Estruturas de Dados",2,2
263,1959,3047,2202,"Bases de Dados II",2,2
263,1959,3047,2203,"Economia",2,2
263,1959,3047,2204,"Investigação Operacional",2,2
263,1959,3047,2205,"Redes de Comunicações",2,2
263,1959,3047,3101,"Engenharia de Software",3,1
263,1959,3047,3102,"Gestão Financeira",3,1
263,1959,3047,3103,"Marketing",3,1
263,1959,3047,3104,"Multimédia",3,1
263,1959,3047,3105,"Sistemas Operativos I",3,1
263,1959,3047,3201,"Análise de Investimentos",3,2
263,1959,3047,3202,"Interfaces de Aplicações Informáticas",3,2
263,1959,3047,3203,"Laboratórios de Engenharia de Software",3,2
263,1959,3047,3204,"Organização e Gestão",3,2
263,1959,3047,3205,"Sistemas Operativos II",3,2
264,1959,3047,1101,"Administração de Serviços e Aplicações Informáticas",1,1
264,1959,3047,1102,"Estratégia e Inovação em Sistemas de Informação",1,1
264,1959,3047,1103,"Projeto de Gestão",1,1
264,1959,3047,1104,"Psicossociologia das Organizações",1,1
264,1959,3047,1105,"Serviços de Comunicações",1,1
264,1959,3047,1201,"Direito",1,2
264,1959,3047,1202,"Gestão de Sistemas de Informação",1,2
264,1959,3047,1203,"Gestão de Sistemas e Redes",1,2
264,1959,3047,1204,"Projeto de Informática",1,2
264,1959,3047,1205,"Simulação",1,2
292,1621,3047,2205,"Estatística Aplicada",2,2
292,1621,3047,3101,"Bases de Dados I",3,1
292,1621,3047,3102,"Gestão de Recursos Humanos",3,1
292,1621,3047,3103,"Marketing Industrial",3,1
292,1621,3047,3104,"Multimédia I",3,1
292,1621,3047,3105,"Pesquisa de Mercados",3,1
292,1621,3047,3201,"Bases de Dados II",3,2
292,1621,3047,3202,"Gestão da Força de Vendas",3,2
292,1621,3047,3203,"Gestão de Marcas",3,2
392,7182,3041,1001,"Controlo de Qualidade",1,0
392,7182,3041,1002,"Desenvolvimento Pessoal e Profissional",1,0
392,7182,3041,1003,"Informática",1,0
392,7182,3041,1004,"Microbiologia",1,0
392,7182,3041,1005,"Organização e Gestão de Empresas",1,0
392,7182,3041,1006,"Estágio",1,0
392,7182,3041,1007,"Processos Tecnológicos",1,0
392,7182,3041,1008,"Produção Agrícola e Zootécnica",1,0
392,7182,3041,1009,"Química Alimentar",1,0
392,7182,3041,1010,"Segurança e Higiene no Trabalho",1,0
392,7182,3041,1011,"Tecnologia de Produtos de Origem Animal",1,0
392,7182,3041,1012,"Tecnologia de Produtos de Origem Vegetal",1,0
392,7182,3041,1013,"Viticultura e Tecnologia dos vinhos",1,0
345,7152,3041,1101,"Desenvolvimento Social e Profissional",1,1
345,7152,3041,1102,"Ecologia Vitícola",1,1
345,7152,3041,1104,"Fisiologia Vegetal",1,1
345,7152,3041,1105,"Segurança e Higiene no Trabalho",1,1
345,7152,3041,1106,"Informática",1,1
345,7152,3041,1107,"Organização e Gestão de Empresas",1,1
345,7152,3041,1108,"Protecção Sanitária da Vinha",1,1
345,7152,3041,1001,"Viticultura",1,0
345,7152,3041,1202,"Controlo de Qualidade",1,2
345,7152,3041,1203,"Instalações e Equipamentos",1,2
345,7152,3041,1204,"Microbiologia",1,2
345,7152,3041,1206,"Tecnologia dos Vinhos",1,2
345,7152,3041,1002,"Estágio",1,0
370,7185,3041,1002,"Anatomia e Fisiologia Animal",1,0
370,7185,3041,1003,"Apoio à Clinica Cirúrgica",1,0
370,7185,3041,1004,"Comportamento e Bem-Estar Animal",1,0
370,7185,3041,1001,"Estágio",1,0
370,7185,3041,1005,"Cuidados de Higiene e Estética Animal",1,0
370,7185,3041,1006,"Ética e Legislação",1,0
370,7185,3041,1007,"Instalações, Equipamentos e Inst. para Animais",1,0
370,7185,3041,1008,"Organização e Gestão de Empresas",1,0
370,7185,3041,1009,"Profilaxia das Doenças Animais e Saúde Pública Veterinária",1,0
370,7185,3041,1010,"Relações Interpessoais",1,0
370,7185,3041,1011,"Reprodução e Nutrição Animal",1,0
370,7185,3041,1012,"Segurança e Higiene no Trabalho",1,0
370,7185,3041,1013,"Sistemas de Produção Animal",1,0
370,7185,3041,1014,"Técnicas de Enfermagem Veterinária",1,0
370,7185,3041,1015,"Tecnologias da Informação e Comunicação",1,0
341,6348,3041,2001,"Dissertação/Projeto/Estágio",2,0
341,6348,3041,1101,"Agricultura Biológica",1,1
341,6348,3041,1102,"Conservação do Solo",1,1
